"cluster_label","date","time","area","country","latitude","longitude","elevation","temperature","relative_humidity","cloud_cover","precipitation","tag"
"2126","2025-02-25","13:06:53","Da Nang","Vietnam","16.05347411218134","108.20254433305163","13","29.8305","42.24134","0","0","airport"
"2127","2025-02-25","15:10:28","Da Nang","Vietnam","16.05341245074342","108.20248120523694","13","28.6805","45.14316","0","0","jewelry_store"
"2128","2025-02-19","10:21:50","Quang Nam","Vietnam","15.878472161215646","108.33232048342587","7","34.4565","38.644337","17","0","parking"
"2132","2025-01-03","07:14:10","Chang Wat Chiang Mai","Thailand","18.784817422609784","98.99294207593414","194","8.6975","83.44094","100","0","health"
"2133","2025-03-16","17:32:23","California","United States","33.877474","-117.879202","334","26.016","51.386726","97","0","restaurant"
"2134","2025-09-10","08:16:50","Provincia de Lima","Peru","-12.124518154552549","-77.02569515912492","419","23.1435","35.8528","0","0","food"
"2137","2025-08-22","09:01:01","Cuzco","Peru","-13.518136523797562","-71.98649585059844","1146","23.4875","52.239666","9","0","school"
"2139","2025-08-16","12:25:31","Cuzco","Peru","-13.518133580763186","-71.9864757834317","62","34.696003","32.948593","19","0","school"
"2141","2025-08-16","09:19:32","Cuzco","Peru","-13.518132744358637","-71.98647672602966","62","34.696003","32.948593","19","0","school"
"2142","2025-03-23","08:05:52","Kagoshima","Japan","31.58845937345922","130.5520411536837","1004","14.834001","72.48788","56","0","political"
"2143","2025-04-27","16:56:45","Kowloon","Hong Kong","22.30340501593879","114.17482703515952","128","27.668","74.69941","13","0","bar"
"2145","2025-05-07","03:25:40","Siem Reap Province","Cambodia","13.349929809570312","103.8572862288957","7","24.827002","72.63769","68","0","health"
"2148","2025-08-15","02:34:18","Islas Galapagos","Ecuador","-0.7420240187729813","-90.3164188858857","62","28.796","48.45292","7","0","finance"
"2151","2025-03-22","20:48:35","Kagoshima","Japan","31.5885168686753","130.55198956842872","1004","17.284","68.50436","3","0","parking"
"2153","2025-03-10","16:06:13","Ha Noi","Vietnam","21.203326839695634","105.83240873331292","434","15.016","95.276764","0","0","transit_station"
"2154","2025-05-07","03:23:27","Siem Reap Province","Cambodia","13.349933785111322","103.8572862288957","7","24.677","73.29143","87","0","veterinary_care"
"2155","2025-05-07","03:22:13","Siem Reap Province","Cambodia","13.349934","103.857286","7","24.827002","72.63769","68","0","store"
"2157","2025-06-01","04:28:28","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.37628569561804","31","25.557001","72.09366","29","0","lodging"
"2158","2025-04-07","11:16:28","Tokyo","Japan","35.698954","139.790101","693","18.533499","62.284252","0","0","sublocality"
"2159","2024-11-23","14:12:08","Seoul","South Korea","37.560455322265625","126.93017060899584","205","14.2655","54.504513","100","0","lodging"
"2160","2025-04-27","02:34:10","Kowloon","Hong Kong","22.303407","114.174826","128","27.918","74.288864","57","0","transit_station"
"2161","2025-04-27","15:42:50","Kowloon","Hong Kong","22.30340727650174","114.17482584677748","128","27.668","74.69941","13","0","bar"
"2163","2025-02-02","02:35:08","Uttar Pradesh","India","27.1636962890625","78.0537212615086","0","4.8","72.38014","5","0","restaurant"
"2165","2025-09-11","23:37:51","Provincia de Lima","Peru","-12.124518047525248","-77.02569509881616","419","21.6435","38.08349","0","0","food"
"2167","2025-08-23","10:16:33","Cuzco","Peru","-13.518143","-71.986497","1146","23.4875","52.239666","9","0","school"
"2168","2024-11-24","21:40:44","Jeonbuk State","South Korea","35.816864013671875","127.15201885842468","205","17.7155","93.27731","100","0","museum"
"2169","2025-01-04","12:34:02","Chang Wat Chiang Rai","Thailand","19.909068","99.834244","194","6.0474997","89.79125","99","0","park"
"2172","2025-05-23","17:54:16","New South Wales","Australia","-33.867309257043374","151.11588245696282","0","26.45","79.18296","94","0","hair_care"
"2174","2025-05-01","01:29:30","Taipei City","Taiwan","25.083066918939306","121.52428892379446","66","24.314001","83.11946","76","0","lodging"
"2175","2025-05-02","02:15:08","Taipei City","Taiwan","25.08306884765625","121.52430259516196","66","25.014","77.77916","100","0","lodging"
"2176","2025-02-26","11:10:15","Ha Noi","Vietnam","21.028926543790465","105.83952125664688","13","24.280499","55.05192","0","0","restaurant"
"2177","2025-05-04","06:30:06","Siem Reap Province","Cambodia","13.34991455078125","103.85731903307556","8","26.6205","70.74423","100","0","store"
"2178","2025-05-04","05:15:59","Siem Reap Province","Cambodia","13.349920668837507","103.85731867748504","8","26.6205","70.74423","100","0","pharmacy"
"2182","2025-09-08","09:47:32","Ancash","Peru","-9.529092832182558","-77.52570225232586","727","18.372002","59.811783","0","0","food"
"2183","2025-09-11","08:23:28","Provincia de Lima","Peru","-12.124518154650907","-77.02569506735497","419","24.6435","36.402103","1","0","food"
"2184","2025-09-11","23:50:54","Provincia de Lima","Peru","-12.124518184631656","-77.02569508042876","419","24.6435","36.402103","1","0","food"
"2185","2025-09-10","09:41:34","Provincia de Lima","Peru","-12.124518163870754","-77.02569518993984","419","19.7435","42.22667","0","0","food"
"2186","2025-05-30","13:58:25","Ciudad Autonoma de Buenos Aires","Argentina","-34.60423959624259","-58.376365060969846","33","26.036","82.06445","100","0","lodging"
"2187","2025-05-31","19:15:39","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.37630383646248","31","25.357","77.116196","14","0","lodging"
"2188","2025-04-30","23:26:57","Taipei City","Taiwan","25.08307472183166","121.52429526644691","66","25.014","77.77916","100","0","lodging"
"2189","2025-05-02","02:08:54","Taipei City","Taiwan","25.08308231101412","121.52430259516196","66","25.014","77.77916","100","0","lodging"
"2190","2025-03-10","21:08:43","Ha Noi","Vietnam","21.203232786230195","105.83226367055867","434","15.016","95.276764","0","0","transit_station"
"2191","2025-03-10","19:35:43","Ha Noi","Vietnam","21.20324601477365","105.8324387394123","434","15.016","95.276764","0","0","transit_station"
"2192","2025-01-04","11:19:02","Chang Wat Chiang Rai","Thailand","19.908773400930112","99.830800360509","194","6.1475","91.69833","100","0","electronics_store"
"2193","2025-05-05","02:05:31","Siem Reap Province","Cambodia","13.349883150991513","103.85729768885716","7","25.377","73.866066","44","0","store"
"2194","2025-07-20","19:38:56","Quindio","Colombia","4.635164175607396","-75.57056892082373","38","31.0135","54.14667","100","0","lodging"
"2195","2025-05-31","21:29:51","Ciudad Autonoma de Buenos Aires","Argentina","-34.604217529296875","-58.37635484721294","31","24.407","93.035576","90","0","lodging"
"2197","2025-02-11","11:28:43","Quang Binh","Vietnam","17.465262478096747","106.62639798698062","135","4.344","65.50413","0","0","store"
"2199","2025-02-15","11:32:34","Thanh pho Hue","Vietnam","16.468994140625","107.5954967023067","48","9.0415","71.65175","10","0","food"
"2202","2025-05-07","13:43:54","Siem Reap Province","Cambodia","13.349905325636954","103.8573014772446","7","24.827002","72.63769","68","0","health"
"2203","2025-05-23","13:44:27","New South Wales","Australia","-33.86729884370749","151.1158389191501","0","26.5","78.71044","100","0","hair_care"
"2204","2025-05-23","13:57:46","New South Wales","Australia","-33.86731165486969","151.11583590046382","0","26.5","79.18989","95","0","hair_care"
"2208","2025-09-10","07:31:42","Provincia de Lima","Peru","-12.124518179584046","-77.0256952074405","419","23.1435","35.8528","0","0","cafe"
"2209","2025-09-10","07:24:01","Provincia de Lima","Peru","-12.124518189352454","-77.02569522215202","419","24.1435","34.81054","0","0","cafe"
"2210","2025-03-27","14:30:26","Oita","Japan","33.27920636708299","131.4988114992365","403","23.987999","53.226765","0","0","sublocality_level_4"
"2211","2025-03-06","04:43:05","Ninh Binh","Vietnam","20.256088361933376","105.9697283968198","311","22.5625","72.69489","4","0","restaurant"
"2212","2025-03-06","04:57:37","Ninh Binh","Vietnam","20.25609232537161","105.96973401619448","311","23.6625","64.65593","1","0","restaurant"
"2216","2025-01-03","07:36:00","Chang Wat Chiang Mai","Thailand","18.79267296155848","98.99168611076836","194","9.747499","69.081345","0","0","home_goods_store"
"2217","2025-01-03","09:46:44","Chang Wat Chiang Mai","Thailand","18.792205810546875","98.99155948074724","194","7.6974998","86.563545","36","0","cafe"
"2218","2025-01-03","08:42:19","Chang Wat Chiang Mai","Thailand","18.78902","98.991056","194","8.997499","83.76499","97","0","food"
"2219","2024-12-31","13:48:41","Chang Wat Chiang Mai","Thailand","18.788198","98.990789","194","9.747499","69.081345","0","0","bakery"
"2223","2025-09-08","07:46:32","Ancash","Peru","-9.529079330671744","-77.52564761908494","727","30.072","32.10001","100","0","food"
"2227","2024-12-31","15:40:02","Chang Wat Chiang Mai","Thailand","18.786778477965694","98.99313769510437","194","8.6975","83.44094","100","0","food"
"2228","2025-05-07","23:12:40","Siem Reap Province","Cambodia","13.34990692138672","103.8573126767763","8","25.6705","78.11397","100","0","store"
"2229","2025-05-03","17:22:57","Siem Reap Province","Cambodia","13.349910396952206","103.8573107607835","8","26.2205","73.32929","100","0","pharmacy"
"2231","2025-05-20","09:05:59","Victoria","Australia","-37.8122957","144.9634706","0","26.4","73.585144","16","0","restaurant"
"2232","2025-05-20","08:34:39","Victoria","Australia","-37.81255939207496","144.96353765275023","0","26.4","73.585144","16","0","home_goods_store"
"2233","2025-09-08","02:49:50","Ancash","Peru","-9.529208625487978","-77.52554144459104","727","18.722","65.27436","0","0","restaurant"
"2234","2024-11-24","20:40:44","Jeonbuk State","South Korea","35.81689413151596","127.15204531745104","205","17.7155","93.27731","100","0","museum"
"2235","2025-03-02","00:15:56","Ha Noi","Vietnam","21.02870178222656","105.84957802441876","313","26.8495","56.042683","9","0","bar"
"2239","2025-01-10","04:16:48","Phuket","Thailand","7.821087771454872","98.30106570281262","194","16.0975","61.721603","21","0.1","bar"
"2240","2025-08-16","22:23:23","Cuzco","Peru","-13.51809650909477","-71.98645425305156","62","26.845999","64.124115","77","0","school"
"2241","2025-08-16","22:25:25","Cuzco","Peru","-13.51809649418358","-71.98645401566287","62","26.845999","64.124115","77","0","school"
"2242","2025-06-01","11:58:14","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.37628399736067","31","29.507","63.32171","94","0.1","lodging"
"2243","2025-05-31","18:22:18","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.37629545998069","31","29.557001","63.91472","74","0.1","lodging"
"2244","2025-06-01","09:59:15","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.376297454793786","19","29.704","72.16422","99","0","transit_station"
"2245","2025-05-29","09:15:45","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.37629945411065","31","28.307001","71.267586","92","0.1","transit_station"
"2246","2025-06-01","15:41:27","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.376300994357024","31","29.907","62.63974","18","0.1","lodging"
"2247","2025-02-28","08:26:06","Ha Noi","Vietnam","21.034383","105.8544","313","26.8495","56.042683","9","0","restaurant"
"2250","2025-04-21","12:48:00","Hu Nan Sheng","China","29.3463781","110.5464927","129","25.474499","68.80139","1","0","lodging"
"2251","2025-01-31","02:06:15","Rajasthan","India","26.899932861328125","75.76852563976347","33","-0.37699997","63.67635","96","0","store"
"2252","2025-05-21","15:07:58","Victoria","Australia","-37.8579373","144.9922698","53","24.406","81.363884","0","0","gym"
"2253","2025-08-11","13:21:16","Galapagos Province","Ecuador","-0.9565526923650568","-90.96424432671188","7","26.463501","58.110977","9","0","food"
"2256","2025-09-08","10:25:06","Ancash","Peru","-9.52907202161482","-77.52566061925474","727","24.622002","44.912193","59","0","food"
"2257","2025-08-28","12:55:19","Cuzco","Peru","-13.153614","-72.523324","46","25.332499","44.812607","1","0","restaurant"
"2258","2025-08-28","12:55:26","Cuzco","Peru","-13.153614069984846","-72.5233235559065","46","25.332499","44.812607","1","0","restaurant"
"2260","2025-01-08","04:53:36","Chang Wat Chiang Rai","Thailand","19.906996","99.832908","194","6.5474997","92.68392","100","0","store"
"2261","2025-01-09","10:04:33","Phuket","Thailand","7.82103656366308","98.30107938903154","194","13.747499","56.100163","37","0","bar"
"2262","2025-02-05","03:20:19","Delhi","India","28.519297","77.212871","0","3.6","66.79788","33","0","store"
"2264","2025-05-21","18:50:26","Victoria","Australia","-37.8603852","144.9918147","0","26.55","76.59195","48","0","health"
"2265","2025-08-28","01:16:33","Cuzco","Peru","-13.153614954381556","-72.52332442955","1146","12.5375","53.10438","1","0","restaurant"
"2266","2025-03-01","06:40:13","Ha Noi","Vietnam","21.030467","105.848563","313","24.0995","70.93997","21","0","travel_agency"
"2268","2025-05-07","23:59:00","Siem Reap Province","Cambodia","13.35004425048828","103.8571863563572","7","24.577002","74.88363","4","0","health"
"2269","2025-05-08","00:23:40","Siem Reap Province","Cambodia","13.350051695044046","103.85718624451806","7","24.527","75.341064","13","0","veterinary_care"
"2271","2025-03-16","15:04:19","California","United States","33.87750244140625","-117.87922217594588","334","26.366001","50.658966","96","0","restaurant"
"2272","2025-08-11","03:41:56","Galapagos Province","Ecuador","-0.956552670220378","-90.96424430883664","7","27.9135","50.899597","99","0","restaurant"
"2273","2025-08-11","02:35:33","Galapagos Province","Ecuador","-0.9565526691663884","-90.9642442664288","7","27.0135","56.082813","100","0","food"
"2274","2025-09-08","03:03:47","Ancash","Peru","-9.529190055424252","-77.52554809275655","46","23.2325","77.033165","100","0","restaurant"
"2275","2025-09-07","11:03:57","Ancash","Peru","-9.529060376567449","-77.5256769059196","727","30.172","31.601423","97","0","food"
"2276","2025-09-08","08:16:30","Ancash","Peru","-9.529050222903024","-77.52567369325045","727","22.672","53.41031","0","0","restaurant"
"2277","2025-02-28","14:07:57","Ha Noi","Vietnam","21.033901687379768","105.85328944921524","313","27.0495","55.038914","12","0","jewelry_store"
"2278","2025-01-04","11:42:51","Chang Wat Chiang Rai","Thailand","19.90910216500265","99.83300586282454","194","6.5474997","92.68392","100","0","restaurant"
"2279","2025-05-21","11:37:39","Victoria","Australia","-37.858125","144.9921438","53","24.456","81.62042","9","0","store"
"2280","2025-07-30","05:53:29","Pichincha","Ecuador","-0.1855983290561998","-78.48156062889569","56","22.9995","92.68071","100","0","food"
"2281","2025-06-01","09:17:14","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.37628338416146","31","29.607","62.19289","11","0","lodging"
"2282","2025-03-05","16:34:38","Ninh Binh","Vietnam","20.25605773925781","105.96979108337534","313","21.5495","83.054985","16","0","food"
"2283","2025-02-12","14:14:15","Hue City","Vietnam","16.460769653320312","107.59165155955698","35","7.026","75.69496","0","0","restaurant"
"2284","2025-02-12","14:28:13","Hue City","Vietnam","16.46075439453125","107.59146164928082","35","10.226","65.414085","0","0","food"
"2285","2025-02-24","21:45:17","Thanh pho Hue","Vietnam","16.34013272199493","107.95374128945986","5","28.869501","52.120914","3","0","health"
"2286","2025-05-05","01:36:59","Siem Reap Province","Cambodia","13.35003662109375","103.85720549236488","8","27.6705","72.68602","99","0","pharmacy"
"2288","2025-07-17","15:17:01","Bolivar","Colombia","10.404986162485235","-75.55382673382444","38","25.3635","93.36309","100","0","travel_agency"
"2289","2025-03-31","15:16:03","Tokyo","Japan","35.698871","139.789977","693","22.3835","51.781166","86","0","sublocality"
"2290","2025-04-03","04:48:27","Tokyo","Japan","35.69891357421875","139.7899136120812","693","16.8335","66.61797","0","0","sublocality_level_4"
"2295","2025-03-18","05:52:33","California","United States","33.87567715069171","-117.8698189128124","1004","11.984","85.25068","0","0","general_contractor"
"2296","2025-03-18","05:33:15","California","United States","33.87568359697","-117.86980623302544","334","23.066","70.52566","81","0","transit_station"
"2297","2025-06-01","10:06:33","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.37628211670242","31","28.257","60.756374","33","0","transit_station"
"2298","2025-06-01","08:11:56","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.37628248754704","33","25.986","83.31121","100","0","lodging"
"2299","2025-04-06","06:18:27","Tokyo","Japan","35.6988525390625","139.78999788245744","691","20.254501","66.89352","0","0","health"
"2300","2025-04-06","06:27:42","Tokyo","Japan","35.698859451363425","139.78999788245744","691","20.254501","66.89352","0","0","health"
"2301","2025-04-08","02:47:25","Tokyo","Japan","35.698882","139.789964","691","22.504501","56.23217","0","0","sublocality_level_4"
"2302","2025-04-08","20:58:35","Tokyo","Japan","35.698882106499326","139.78996395256002","691","22.504501","56.23217","0","0","sublocality"
"2303","2025-04-07","09:38:19","Tokyo","Japan","35.698883056640625","139.78994448709594","691","21.6545","60.58613","0","0","sublocality_level_4"
"2304","2025-04-03","09:12:30","Tokyo","Japan","35.698883056640625","139.78992782602947","693","17.1835","64.29457","0","0","sublocality"
"2305","2025-04-07","06:59:32","Tokyo","Japan","35.698897","139.789944","691","21.6545","60.58613","0","0","sublocality"
"2306","2025-04-07","09:56:44","Tokyo","Japan","35.698897196384564","139.78994448709594","691","21.6545","60.58613","0","0","sublocality"
"2307","2025-04-03","08:52:45","Tokyo","Japan","35.698908","139.789928","691","12.7545","81.70255","0","0","sublocality_level_4"
"2308","2025-04-03","09:10:01","Tokyo","Japan","35.69890844078358","139.78992782602947","691","12.7545","81.70255","0","0","sublocality"
"2310","2025-02-26","09:49:21","Ha Noi","Vietnam","21.033611","105.83921","13","23.530499","57.776657","1","0","restaurant"
"2312","2025-01-07","11:33:25","Chang Wat Chiang Rai","Thailand","19.9061279296875","99.83109529079812","194","11.0975","97.37786","100","0","bar"
"2313","2025-05-07","23:08:50","Siem Reap Province","Cambodia","13.349900807795786","103.85729905319438","7","24.577002","74.88363","4","0","veterinary_care"
"2314","2025-02-02","03:17:02","Uttar Pradesh","India","27.163589477539062","78.0537541123496","0","3.6","66.79788","33","0","restaurant"
"2315","2025-09-07","12:29:38","Ancash","Peru","-9.529048853270384","-77.52573105127756","46","27.332499","61.688255","11","0","food"
"2316","2025-05-29","10:44:39","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.37628082108764","19","25.454","87.91622","100","0","lodging"
"2317","2025-06-01","08:05:15","Ciudad Autonoma de Buenos Aires","Argentina","-34.60418701171875","-58.376281386970376","31","26.707","82.39375","62","0","lodging"
"2318","2025-04-03","04:50:29","Tokyo","Japan","35.6989318784535","139.7899136120812","693","16.8335","66.61797","0","0","sublocality_level_4"
"2319","2025-04-03","04:52:07","Tokyo","Japan","35.698932","139.789914","693","16.3835","68.55022","0","0","sublocality"
"2320","2024-11-25","13:34:00","Jeonbuk State","South Korea","35.81690909262424","127.15200681917295","205","18.515501","90.41131","100","0.9","museum"
"2324","2025-01-06","02:02:33","Chang Wat Chiang Rai","Thailand","19.90679931640625","99.82893986267428","194","7.1974998","89.88023","98","0","store"
"2328","2025-03-16","13:05:20","California","United States","33.87750244140625","-117.87919763880916","334","26.016","51.386726","97","0","food"
"2329","2025-03-16","15:28:05","California","United States","33.877528236454296","-117.87922470771576","334","26.316","51.79523","100","0","restaurant"
"2330","2025-07-31","04:04:28","Pichincha","Ecuador","-0.1855696618087237","-78.48157787365044","56","27.5995","82.00653","100","0.1","food"
"2331","2025-04-26","01:52:26","Kowloon","Hong Kong","22.30340576171875","114.17485376568692","128","26.618","77.54037","99","0","bar"
"2332","2025-04-26","21:22:12","Kowloon","Hong Kong","22.30340576171875","114.1748580904994","128","25.868","78.38152","100","0","bar"
"2334","2025-02-17","11:04:42","Quang Nam","Vietnam","15.88860321044922","108.33002133123637","43","7.024","57.188255","42","0","food"
"2339","2025-08-28","00:16:43","Cuzco","Peru","-13.153614899666504","-72.52332496467554","46","19.7825","97.8501","5","0","restaurant"
"2340","2025-08-24","10:30:02","Cuzco","Peru","-13.518067141759026","-71.98645919536801","1146","23.0875","47.07502","69","0","school"
"2341","2025-04-01","13:00:08","Tokyo","Japan","35.69884568909313","139.7900428127419","693","16.4835","67.889015","0","0","sublocality"
"2342","2025-04-01","13:05:50","Tokyo","Japan","35.698846","139.790043","693","17.4335","64.99518","0","0","sublocality_level_4"
"2343","2024-11-23","17:57:59","Seoul","South Korea","37.560509","126.930205","205","14.1655","56.598156","100","0.2","lodging"
"2348","2025-01-24","03:52:25","Kerala","India","9.964108487131783","76.23980608395654","36","14.2535","98.075294","100","0","clothing_store"
"2351","2024-11-25","13:10:43","Jeonbuk State","South Korea","35.81689453125","127.15200681917295","205","18.365501","90.400826","100","0","museum"
"2352","2025-03-06","04:20:47","Ninh Binh","Vietnam","20.256072998046875","105.96979951343424","313","18.4995","92.43593","0","0","food"
"2353","2025-02-28","14:04:21","Ha Noi","Vietnam","21.03271484375","105.8540414598596","313","26.8495","56.042683","9","0","lodging"
"2356","2025-02-14","09:55:18","Thanh pho Hue","Vietnam","16.462722778320312","107.5988816559747","35","5.026","85.98732","0","0","accounting"
"2358","2025-02-21","13:51:58","Quang Nam","Vietnam","15.887596","108.327874","5","30.219501","43.303257","31","0","lodging"
"2359","2025-08-28","00:12:18","Cuzco","Peru","-13.153614573611234","-72.52332476827438","46","22.2325","50.226135","4","0","food"
"2360","2025-08-27","23:56:20","Cuzco","Peru","-13.153614470095278","-72.52332467105101","46","22.2325","50.226135","4","0","food"
"2362","2025-04-01","19:11:50","Tokyo","Japan","35.698822021484375","139.78999243918418","693","19.783499","60.945015","0","0","sublocality_level_4"
"2370","2025-01-13","21:19:46","Chang Wat Surat Thani","Thailand","9.47065851387173","100.04834786790424","728","6.8824997","83.80469","0","0","spa"
"2377","2025-01-03","07:16:11","Chang Wat Chiang Mai","Thailand","18.791243","98.99338","194","9.3975","76.357796","30","0","doctor"
"2378","2025-01-01","14:13:39","Chang Wat Chiang Mai","Thailand","18.79008993479012","98.9932782214527","194","8.997499","83.76499","97","0","store"
"2381","2025-05-23","00:04:42","New South Wales","Australia","-33.86727660519712","151.11582688987147","0","26.5","79.18989","95","0","hair_care"
"2382","2025-05-22","19:28:07","New South Wales","Australia","-33.86727479455431","151.1158349800279","0","26.5","78.23354","50","0","hair_care"
"2383","2025-09-08","04:32:36","Ancash","Peru","-9.529181213639998","-77.52546808992692","727","19.272001","64.54044","0","0","food"
"2384","2025-08-27","16:09:44","Cuzco","Peru","-13.153614785702697","-72.523325265346","1146","12.087501","52.237164","7","0","restaurant"
"2385","2025-08-27","19:14:39","Cuzco","Peru","-13.153614593925404","-72.52332506668951","46","21.0325","55.68111","30","0","food"
"2386","2025-04-11","00:04:20","Tochigi","Japan","36.7617896724323","139.61775149598935","691","23.004501","50.597336","20","0","lodging"
"2387","2025-04-07","17:57:42","Tokyo","Japan","35.698838922802054","139.79001349139588","691","12.7545","81.70255","0","0","political"
"2388","2024-11-25","16:25:36","Jeonbuk State","South Korea","35.816901375854464","127.15199511315768","205","17.4655","92.08403","100","0","museum"
"2392","2025-02-15","07:22:12","Thanh pho Hue","Vietnam","16.463162872636065","107.59460263327792","35","12.626","52.940907","0","0","food"
"2393","2025-02-15","06:09:14","Thanh pho Hue","Vietnam","16.461959838867188","107.59356118022303","35","10.226","65.414085","0","0","school"
"2394","2025-01-10","11:54:15","Chang Wat Phuket","Thailand","8.109123229980469","98.30652577006197","728","8.7825","81.45742","0","0","airport"
"2395","2025-03-26","14:28:10","Oita","Japan","33.27916999220965","131.49900642429276","403","25.237999","46.12719","94","0","political"
"2396","2025-04-26","01:17:52","Kowloon","Hong Kong","22.303437","114.174818","128","26.868","77.34206","100","0","lodging"
"2397","2025-02-14","08:20:01","Thanh pho Hue","Vietnam","16.463531494140625","107.5935540827388","35","7.426","73.9132","0","0","transit_station"
"2398","2025-02-14","08:22:01","Thanh pho Hue","Vietnam","16.463748244967363","107.59359706358612","48","10.6414995","94.16521","100","1.7","home_goods_store"
"2399","2025-05-07","20:12:43","Siem Reap Province","Cambodia","13.34989797074804","103.85729833125188","8","26.2205","73.32929","100","0","health"
"2402","2025-04-10","21:57:30","Tochigi","Japan","36.76179207086668","139.61778326275825","691","23.204498","50.650246","10","0","lodging"
"2403","2025-04-10","22:56:24","Tochigi","Japan","36.76177978515625","139.61777311596165","691","23.1045","53.521324","9","0","lodging"
"2404","2024-11-24","17:59:06","Jeonbuk State","South Korea","35.816844","127.152012","205","17.4655","92.08403","100","0","museum"
"2405","2024-11-24","23:11:15","Jeonbuk State","South Korea","35.81687691914281","127.15207025398183","205","17.4655","90.62655","100","0.1","museum"
"2406","2025-03-04","10:12:39","Ninh Binh","Vietnam","20.2559814453125","105.96975006833858","313","21.6995","82.29664","23","0","food"
"2407","2025-03-06","05:00:37","Ninh Binh","Vietnam","20.25596618652344","105.969705384625","313","22.0495","81.57127","12","0","food"
"2408","2025-02-09","21:57:21","Ho Chi Minh","Vietnam","10.786034154118603","106.69534298817868","31","4.086","93.52974","40","0","food"
"2410","2025-01-30","15:33:42","Rajasthan","India","26.89985656738281","75.7684450399014","33","-0.17699999","55.051254","76","0","doctor"
"2413","2024-11-19","15:25:27","Seoul","South Korea","37.571868896484375","126.98820376894466","205","11.565499","56.32614","4","0","store"
"2416","2025-01-10","12:35:53","Chang Wat Phuket","Thailand","8.109136913211383","98.3065199030394","728","8.4825","79.73881","0","0","transit_station"
"2417","2025-01-10","12:15:15","Chang Wat Phuket","Thailand","8.109130859375","98.30652059290432","728","8.4825","79.73881","0","0","airport"
"2419","2025-05-21","20:25:36","Victoria","Australia","-37.85916223028346","144.992001060125","53","23.956","82.82294","5","0","transit_station"
"2421","2025-02-21","13:57:35","Quang Nam","Vietnam","15.889564325216115","108.3288070164126","10","26.137","63.77229","91","0","restaurant"
"2422","2025-02-19","10:18:29","Quang Nam","Vietnam","15.877609252929688","108.3312971077994","7","34.7065","38.470963","65","0","restaurant"
"2424","2024-12-31","16:28:08","Chang Wat Chiang Mai","Thailand","18.787918090820312","98.99396776475986","194","8.6975","83.44094","100","0","health"
"2425","2025-05-07","23:00:58","Siem Reap Province","Cambodia","13.349895240222082","103.85729878479394","7","25.077002","69.803986","68","0","health"
"2426","2025-05-07","21:43:37","Siem Reap Province","Cambodia","13.349895225260596","103.85729885833324","7","25.077002","69.803986","68","0","health"
"2432","2025-04-08","18:11:29","Tokyo","Japan","35.69882307075691","139.7900390973286","693","16.4835","67.889015","0","0","sublocality_level_4"
"2433","2025-04-05","23:35:44","Tokyo","Japan","35.69883028914359","139.79000782054848","693","19.783499","60.945015","0","0","sublocality"
"2434","2025-04-05","23:26:37","Tokyo","Japan","35.698822021484375","139.79000782054848","693","14.883499","73.718575","0","0","political"
"2435","2024-11-21","15:51:29","Seoul","South Korea","37.572141","126.988298","205","10.7655","61.309277","100","0","health"
"2436","2024-11-19","16:55:23","Seoul","South Korea","37.57188269481853","126.98820403699928","205","8.9655","70.88718","100","0","food"
"2437","2024-11-19","16:25:02","Seoul","South Korea","37.57188010730498","126.98819935676904","205","11.565499","56.32614","4","0","store"
"2438","2025-02-27","13:06:16","Ha Noi","Vietnam","21.03485747093433","105.85115241825424","313","26.3495","59.94281","15","0","beauty_salon"
"2444","2025-04-06","18:41:28","Tokyo","Japan","35.698822710912566","139.79005006527967","693","19.783499","60.945015","0","0","sublocality_level_4"
"2445","2024-11-24","21:56:18","Jeonbuk State","South Korea","35.81689453125","127.15202701939344","205","16.365501","92.01934","100","2.5","museum"
"2446","2024-11-20","22:17:41","Seoul","South Korea","37.5718994140625","126.98821889493622","205","10.2155","68.93598","100","0","store"
"2447","2024-11-23","19:51:31","Seoul","South Korea","37.56047701341492","126.9302402758676","205","15.065499","53.40496","100","0","lodging"
"2448","2025-02-20","08:04:47","Quang Nam","Vietnam","15.876528","108.32866","7","31.2565","52.724945","100","0.2","bakery"
"2451","2025-01-30","01:16:51","Rajasthan","India","26.899810791015625","75.76867015093542","33","3.073","41.78587","39","0","health"
"2452","2025-02-02","22:13:00","Delhi","India","28.519271850585938","77.21282264369476","0","4.6","56.97559","100","0","store"
"2453","2025-02-03","02:00:32","Delhi","India","28.519271850585938","77.21283990365154","0","4.6","56.97559","100","0","store"
"2454","2025-02-03","02:13:06","Delhi","India","28.51927300443021","77.21283990365154","0","4.6","56.97559","100","0","store"
